SerialNo,ReceivedDateTime,SpindleSpeed_max,ServoCurrent_X_max,ServoCurrent_Z1_max,ServoCurrent_Z2_max,ServoCurrent_Z3_max,ServoLoad_X_max,ServoLoad_Z1_max,ServoLoad_Z2_max,ServoLoad_Z3_max,SpindleSpeed_mean,ServoCurrent_X_mean,ServoCurrent_Z1_mean,ServoCurrent_Z2_mean,ServoCurrent_Z3_mean,ServoLoad_X_mean,ServoLoad_Z1_mean,ServoLoad_Z2_mean,ServoLoad_Z3_mean,SpindleSpeed_min,ServoCurrent_X_min,ServoCurrent_Z1_min,ServoCurrent_Z2_min,ServoCurrent_Z3_min,ServoLoad_X_min,ServoLoad_Z1_min,ServoLoad_Z2_min,ServoLoad_Z3_min,SpindleSpeed_std,ServoCurrent_X_std,ServoCurrent_Z1_std,ServoCurrent_Z2_std,ServoCurrent_Z3_std,ServoLoad_X_std,ServoLoad_Z1_std,ServoLoad_Z2_std,ServoLoad_Z3_std,SpindleLoad_max,SpindleLoad_mean,SpindleLoad_min,SpindleLoad_std,passorfail
20220824-0000259,2022-08-24 04:58:40.184,2226.04,960.51,2891.63,30.3,4693.47,111.1,131.3,30.3,490.86,1270.2021088435374,154.7292517006803,182.8787074829932,30.3,137.63482993197277,16.20122448979592,12.985714285714286,30.3,48.72734693877551,0.0,1.01,8.08,30.3,40.4,0.0,0.0,30.3,40.4,843.5965904545798,137.3631634473165,296.8220806947775,0.0,616.4958304490908,14.494919777477309,17.922093073472983,0.0,57.82248725095431,31440.35262,3571.2328159917924,0.0,5064.129044057896,0
20220824-0000260,2022-08-24 04:59:54.177,2224.02,908.6364000000001,1225.13,30.3,4266.24,144.43,159.58,30.3,435.31,1241.189,150.3073068027211,160.7342857142857,30.3,131.31374149659862,16.39360544217687,15.349251700680272,30.3,50.912244897959184,0.0,0.0,1.01,30.3,40.4,0.0,0.0,30.3,40.4,857.0760579613678,151.85605097234767,159.58039405188043,0.0,593.397745746016,18.429553536316206,24.5261607349197,0.0,66.23934032950261,33528.71815650001,3434.1050723967437,0.0,5280.168855565746,1
20220824-0000260,2022-08-24 04:59:54.177,2224.02,927.1800000000001,1225.13,30.3,4266.24,144.43,159.58,30.3,435.31,1266.5193877551021,154.9559863945578,160.7342857142857,30.3,131.31374149659862,16.39360544217687,15.349251700680272,30.3,50.912244897959184,0.0,0.0,1.01,30.3,40.4,0.0,0.0,30.3,40.4,848.5901563973939,156.55262986839966,159.58039405188043,0.0,593.397745746016,17.551955748872576,24.5261607349197,0.0,63.08508602809772,31932.112530000002,3540.314507625509,0.0,5028.732243395948,0
20220824-0000261,2022-08-24 05:01:07.189,2230.08,1387.74,2891.63,30.3,4191.5,106.05,131.3,30.3,498.94,1281.1296575342465,151.55534246575343,187.56945205479454,30.3,97.26438356164384,17.820273972602738,12.251438356164384,30.3,54.519246575342464,0.0,1.01,5.05,30.3,40.4,0.0,0.0,30.3,40.4,843.8007520474627,160.20192074368305,296.76046555871653,0.0,482.29503495105973,17.296394537460582,16.468819598239836,0.0,75.22802553904837,32061.629879999997,3515.512223142857,0.0,4948.076800695148,0
20220824-0000262,2022-08-24 05:02:20.193,2226.04,1233.21,2560.35,30.3,4190.49,66.66,177.76,30.3,4165.24,1245.3838666666666,147.72933333333336,209.31240000000003,30.3,150.9748,15.6752,14.476666666666667,30.3,115.96146666666667,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,858.8765370955357,161.73783073488104,335.08078474432443,0.0,667.6824695324727,13.57620800484791,29.220919788255983,0.0,478.67405767903745,32086.752620000003,3610.8754921555255,0.0,5118.8471023786105,0
20220824-0000263,2022-08-24 05:02:21.179,2223.01,1236.24,2978.4900000000002,30.3,4266.24,164.63,94.94,30.3,436.32,1284.3326027397259,161.095,204.6564383561644,30.3,103.3382191780822,18.678082191780824,11.47664383561644,30.3,53.74445205479452,0.0,2.02,1.01,30.3,40.4,0.0,0.0,30.3,40.4,843.8893442319065,179.3366855810486,319.9151380079197,0.0,487.81491712568106,21.308352053746752,13.514993644049278,0.0,70.87859822794803,32108.54741,3519.8260628629578,0.0,4989.187495177348,0
20220824-0000263,2022-08-24 05:02:21.179,2211.8949500000003,1298.0520000000001,2978.4900000000002,30.3,4266.24,164.63,94.94,30.3,436.32,1348.5492328767123,144.9855,204.6564383561644,30.3,103.3382191780822,18.678082191780824,11.47664383561644,30.3,53.74445205479452,0.0,2.02,1.01,30.3,40.4,0.0,0.0,30.3,40.4,835.4504507895874,161.40301702294374,319.9151380079197,0.0,487.81491712568106,23.43918725912143,13.514993644049278,0.0,77.96645805074284,32429.6328841,3167.843456576662,0.0,5488.106244695083,1
20220824-0000264,2022-08-24 05:03:34.188,2228.06,1387.74,1866.48,30.3,4267.25,156.55,95.95,30.3,4172.31,1248.4487162162163,144.47094594594594,224.26777027027026,30.3,71.69635135135135,18.14587837837838,11.089527027027028,30.3,101.36168918918919,0.0,0.0,2.02,30.3,40.4,0.0,0.0,30.3,40.4,852.9978297977773,156.32682847931667,326.6641678116175,0.0,347.63827469396676,21.94457721196657,12.447961900239731,0.0,477.75106153389464,31398.690120000003,3261.319837925,0.0,4932.705165333606,0
20220824-0000264,2022-08-24 05:03:34.188,2216.9197,1457.1270000000002,1866.48,30.3,4267.25,156.55,95.95,30.3,4172.31,1310.8711520270272,130.02385135135134,224.26777027027026,30.3,71.69635135135135,18.14587837837838,11.089527027027028,30.3,101.36168918918919,0.0,0.0,2.02,30.3,40.4,0.0,0.0,30.3,40.4,844.4678514997995,140.694145631385,326.6641678116175,0.0,347.63827469396676,24.13903493316323,12.447961900239731,0.0,525.5261676872841,31712.677021200005,2935.1878541325,0.0,5425.975681866967,1
20220824-0000265,2022-08-24 05:04:48.178,2223.01,1010.0,1538.23,30.3,4667.21,139.38,173.72,30.3,4165.24,1286.9060273972605,151.38931506849315,195.1582876712329,30.3,137.34616438356164,17.52972602739726,12.77027397260274,30.3,71.37794520547945,0.0,1.01,5.05,30.3,40.4,0.0,0.0,30.3,40.4,846.671209316722,147.1163853828319,246.6288251470258,0.0,611.2335129170507,21.633309380582418,19.96284177061819,0.0,341.57302803911296,31599.90131,3489.2113243715844,0.0,4951.943458161128,0
20220824-0000266,2022-08-24 05:06:01.179,2225.03,1520.05,3000.71,30.3,4713.67,185.84,204.02,30.3,487.83,1268.951632653061,151.37632653061223,234.7322448979592,30.3,134.1513605442177,19.581632653061224,15.273673469387756,30.3,43.45748299319728,0.0,1.01,7.07,30.3,40.4,0.0,0.0,30.3,40.4,847.8700798935744,173.21917002527982,415.5828486499158,0.0,613.1250539063617,26.876629499603574,27.93251666565707,0.0,36.77826171706668,31289.121280000003,2782.395767560718,0.0,4742.773839629477,0
20220824-0000267,2022-08-24 05:07:14.183,2228.06,1046.36,1842.24,30.3,4550.05,156.55,217.15,30.3,490.86,1261.8953741496598,150.37319727891156,190.9930612244898,30.3,139.40061224489796,17.046326530612244,13.425442176870748,30.3,48.72734693877551,0.0,1.01,2.02,30.3,40.4,0.0,0.0,30.3,40.4,846.3001271130303,147.67984001856283,241.4519261159171,0.0,610.354721788727,18.19872904424359,21.88689013768646,0.0,57.86484025807515,32125.022530000002,3504.8832501502734,0.0,5013.811294135544,0
20220824-0000268,2022-08-24 05:08:28.184,2226.04,1227.15,2497.73,30.3,4184.43,102.01,142.41,30.3,4156.15,1203.028051948052,156.40571428571428,172.70344155844154,30.3,70.20155844155845,17.85207792207792,12.179025974025974,30.3,74.72032467532468,0.0,1.01,15.15,30.3,40.4,0.0,0.0,30.3,40.4,876.41832362594,166.4045656736976,250.96971411339135,0.0,334.476345781284,16.10629862924694,17.110768411789387,0.0,334.3466385998896,31599.22259,3515.236119646739,0.0,4980.918119675576,0
20220824-0000269,2022-08-24 05:09:42.177,2227.05,1575.6,1353.4,30.3,4188.47,107.06,204.02,30.3,487.83,1277.9059589041096,161.46164383561646,186.55253424657533,30.3,68.85986301369863,16.83102739726027,11.393630136986301,30.3,51.37856164383561,0.0,1.01,11.11,30.3,40.4,0.0,0.0,30.3,40.4,840.9152912869753,213.92943940798304,213.51845233842207,0.0,342.13104552853537,16.07198558290907,18.221437461785232,0.0,65.58374221623102,32096.742530000003,3517.811484707483,0.0,4929.961481991717,0
20220824-0000270,2022-08-24 05:10:55.181,2233.11,1315.02,1222.1,30.3,4525.81,186.85,217.15,30.3,4171.3,1232.4341059602648,158.38940397350993,164.62331125827814,30.3,104.72562913907284,18.206754966887416,13.718609271523178,30.3,100.11708609271523,0.0,2.02,7.07,30.3,40.4,0.0,0.0,30.3,40.4,867.787441209889,193.0723832205303,171.7552546468284,0.0,506.86516511346446,23.17440324068935,23.948177298018095,0.0,472.09511297980964,31398.34369,3509.314249849727,0.0,5000.5070398227945,0
20220824-0000272,2022-08-24 05:13:28.173,2224.02,696.9,1254.42,30.3,453.49,98.98,18.18,30.3,437.33,1233.9372,139.16453333333334,170.11093333333335,30.3,46.0156,15.904133333333332,9.0092,30.3,50.7424,0.0,2.02,8.08,30.3,40.4,0.0,0.0,30.3,40.4,849.4798644248584,123.78949215787036,196.95277106607276,0.0,47.3813276215444,15.689168975991945,5.877683898585538,0.0,62.507185415915636,31856.126190000003,3548.300518907103,0.0,5012.679763547947,0
20220824-0000273,2022-08-24 05:13:29.181,2227.05,1575.6,2151.3,30.3,4390.47,145.44,137.36,30.3,420.16,1249.5652666666667,149.0288666666667,193.92000000000002,30.3,161.06806666666665,17.338333333333335,12.328733333333334,30.3,45.4904,0.0,0.0,12.120000000000001,30.3,40.4,0.0,0.0,30.3,40.4,857.2460518018114,170.05818879989738,266.65571338690495,0.0,681.1747898893506,18.374563225112222,19.50451365061953,0.0,43.41192753366199,31502.247440000003,3601.2979740081523,0.0,5072.873083134098,0
20220824-0000274,2022-08-24 05:14:42.172,2227.05,753.46,3001.72,30.3,4658.12,186.85,196.95,30.3,4171.3,1185.548227848101,144.6409493670886,179.78,30.3,106.82348101265823,18.154430379746834,13.494367088607595,30.3,95.41303797468355,0.0,1.01,5.05,30.3,40.4,0.0,0.0,30.3,40.4,879.14711614815,123.29824277704367,292.30105677767466,0.0,494.5065004353261,23.476220131241924,23.746477272640163,0.0,462.6733722733235,31932.980120000004,3563.5455819701087,0.0,5054.334652440513,0
20220824-0000275,2022-08-24 05:15:59.181,2227.05,666.6,2154.33,30.3,4299.57,181.8,177.76,30.3,437.33,1192.8164743589743,141.35467948717948,178.29089743589742,30.3,128.74910256410257,17.532564102564102,14.619102564102564,30.3,45.482371794871796,0.0,2.02,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,871.8903963342034,115.5124525923115,255.91577121493944,0.0,574.3212097813723,21.085354890961884,23.845965990188926,0.0,44.59959992351922,31501.22128,3505.4223379069767,0.0,4935.685102497197,0
20220824-0000276,2022-08-24 05:17:21.187,2225.03,1071.61,2581.56,30.3,4649.03,98.98,176.75,30.3,480.76,1247.6664666666666,150.7122,180.53413333333333,30.3,166.23926666666668,16.893933333333333,13.9986,30.3,45.867466666666665,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,863.3047512682339,150.22071225734874,275.4316646978406,0.0,710.2042597521945,16.395498198958737,24.718967391099564,0.0,47.11089936359727,31501.347530000003,3476.7425111141306,0.0,4878.339928901014,0
20220824-0000277,2022-08-24 05:18:34.178,2225.03,1122.11,2522.98,30.3,4276.34,118.17,133.32,30.3,435.31,1174.8665189873418,154.05696202531647,210.50189873417722,30.3,119.95348101265823,17.87955696202532,11.992151898734177,30.3,45.37329113924051,0.0,0.0,14.14,30.3,40.4,0.0,0.0,30.3,40.4,876.8769431814267,151.70689225685194,347.3744620250864,0.0,571.5442796461593,19.224943917366094,18.848872838329907,0.0,43.477406490985125,31598.023719999997,3482.8404452917234,0.0,4954.714215201494,0
20220824-0000278,2022-08-24 05:19:51.187,2227.05,1579.64,3001.72,30.3,4483.39,170.69,200.99,30.3,451.47,1189.5598717948717,147.51179487179488,163.6847435897436,30.3,124.7997435897436,16.464294871794873,15.629102564102565,30.3,52.68833333333333,0.0,0.0,8.08,30.3,40.4,0.0,0.0,30.3,40.4,867.0482862548558,154.6437496357987,255.05477570821407,0.0,584.4592063801292,19.980959623418066,29.69380864104483,0.0,67.57849303873557,32002.74991,3539.321026643929,0.0,5015.057694769032,0
20220824-0000279,2022-08-24 05:21:13.173,2223.01,740.33,1268.56,30.3,4299.57,122.21000000000001,101.0,30.3,4177.36,1267.2133333333334,137.89591836734692,180.3365306122449,30.3,134.79034013605443,18.97700680272109,12.937619047619048,30.3,82.35278911564626,0.0,1.01,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,849.9146126886852,111.9271127356435,223.29000740264112,0.0,594.9825848400551,19.6454021404231,17.065717738766786,0.0,346.82844508151186,31598.56003,3477.1063677309785,0.0,4869.027570848988,0
20220824-0000280,2022-08-24 05:22:26.169,2226.04,1185.74,2954.25,30.3,4184.43,183.82,85.85,30.3,478.74,1197.6541401273887,154.56216560509554,215.79904458598728,30.3,74.8043312101911,18.115668789808918,10.633949044585988,30.3,55.74942675159236,0.0,0.0,8.08,30.3,40.4,0.0,0.0,30.3,40.4,877.5498300399264,176.17923300373633,390.7501690987055,0.0,334.0138509523965,23.477567752894764,12.352351809783498,0.0,77.12142144428378,31287.00634,3252.359938182957,0.0,4966.973898057434,0
20220824-0000282,2022-08-24 05:25:05.178,2223.01,698.92,2280.58,30.3,4483.39,170.69,84.84,30.3,4171.3,1256.8085135135134,138.69074324324325,207.28885135135135,30.3,101.42993243243244,17.21777027027027,10.407094594594595,30.3,104.15283783783785,0.0,0.0,20.2,30.3,40.4,0.0,1.01,30.3,40.4,848.2110035296707,120.53279468369313,282.9973989208396,0.0,497.0288950518105,19.928535851609322,8.468271723704303,0.0,478.33850343802294,31775.34134,3445.6675158493154,0.0,4787.343197115988,0
20220824-0000283,2022-08-24 05:26:19.174,2226.04,1438.24,2951.22,30.3,4270.28,122.21000000000001,221.19,30.3,459.55,1156.8389440993788,148.25670807453417,165.4392546583851,30.3,95.37285714285714,17.370745341614906,14.32192546583851,30.3,45.393540372670806,0.0,2.02,11.11,30.3,40.4,0.0,0.0,30.3,40.4,893.8272537553067,153.45608965912854,274.3072381257756,0.0,469.77010831686164,17.936680070207917,26.694370743555837,0.0,44.64971835591376,31599.1125,3405.3799916536454,0.0,4999.069744787017,0
20220824-0000284,2022-08-24 05:27:32.183,2227.05,1407.94,2954.25,30.3,4296.54,185.84,136.35,30.3,478.74,880.1984037558685,151.0637558685446,143.78511737089204,30.3,107.4156338028169,16.975586854460094,9.829718309859155,30.3,42.53854460093896,0.0,0.0,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,918.9710400768382,142.7044384017497,315.3722377924669,0.0,495.44003075504645,16.223096990291033,18.188716087810043,0.0,29.97088152542622,31490.26884,3130.2482184004884,0.0,4746.624257640725,0
20220824-0000285,2022-08-24 05:28:53.172,2227.05,781.74,2038.18,30.3,4339.97,79.79,85.85,30.3,479.75,1137.561768292683,143.35841463414633,173.7015243902439,30.3,72.07951219512195,15.882865853658538,11.701219512195122,30.3,45.505426829268295,0.0,2.02,9.09,30.3,40.4,0.0,0.0,30.3,40.4,890.7012083435028,121.73451284080646,265.61900771530344,0.0,337.87694595552887,12.916210734478128,14.78272558013884,0.0,46.007517464490306,31775.83119,3568.431127795918,0.0,5055.014551651592,0
20220824-0000286,2022-08-24 05:30:15.176,2223.01,1000.91,2280.58,30.3,4307.65,79.79,95.95,30.3,477.73,1267.5772972972973,157.36891891891892,194.77986486486486,30.3,265.6027027027027,16.678648648648647,12.556756756756757,30.3,61.59635135135135,0.0,0.0,22.22,30.3,40.4,0.0,1.01,30.3,40.4,853.999926304553,178.01209556047837,288.60015514807,0.0,942.2703882076387,13.928227736926736,16.68524988427908,0.0,88.88569484131624,31690.48619,3373.05095503251,0.0,4971.059611538695,0
20220824-0000287,2022-08-24 05:31:28.180,2229.07,1030.2,1659.43,30.3,4181.4,80.8,175.74,30.3,4171.3,1117.9006586826347,147.41766467065867,163.16640718562874,30.3,65.22664670658682,16.407964071856288,11.491017964071856,30.3,99.1977245508982,0.0,2.02,11.11,30.3,40.4,0.0,0.0,30.3,40.4,897.5060807357328,141.5397260051554,222.03109450231202,0.0,319.4900416332438,13.250926960223385,19.718965291052058,0.0,452.2325318035999,31932.4125,3132.0146294749698,0.0,4773.086156501607,0
20220824-0000288,2022-08-24 05:32:56.175,2223.01,852.44,1244.32,30.3,4208.67,185.84,132.31,30.3,450.46,700.734962406015,150.15586466165414,104.92609022556391,30.3,74.92984962406014,18.590075187969926,6.621954887218045,30.3,49.26977443609022,0.0,2.02,5.05,30.3,40.4,0.0,0.0,30.3,40.4,892.1686465322456,93.65237273003636,172.32241306446676,0.0,361.63940336569533,18.53936702352638,14.133861185053258,0.0,58.43134528298988,32066.995,3562.0789844398905,0.0,5151.476609471458,0
20220824-0000288,2022-08-24 05:32:56.175,2223.01,835.3912,1244.32,30.3,4208.67,185.84,132.31,30.3,450.46,686.7202631578947,145.65118872180452,104.92609022556391,30.3,74.92984962406014,18.590075187969926,6.621954887218045,30.3,49.26977443609022,0.0,2.02,5.05,30.3,40.4,0.0,0.0,30.3,40.4,901.090332997568,90.84280154813527,172.32241306446676,0.0,361.63940336569533,19.4663353747027,14.133861185053258,0.0,61.352912547139375,33670.344750000004,3455.216614906694,0.0,5409.050439945031,1
20220824-0000289,2022-08-24 05:35:08.174,2226.04,1536.21,2038.18,30.3,4585.4,159.58,196.95,30.3,4171.3,1167.5031875,153.6715,187.75900000000001,30.3,177.2234375,19.8149375,12.2525625,30.3,73.72368750000001,0.0,1.01,14.14,30.3,40.4,0.0,1.01,30.3,40.4,883.1185016986333,169.11556141500756,273.5086472165559,0.0,747.7996726857319,22.32071837208295,20.992372043667142,0.0,329.44005867104613,31917.75134,3404.3515261768534,0.0,5013.278981259467,0
20220824-0000290,2022-08-24 05:36:31.171,2229.07,1002.9300000000001,1659.43,30.3,4208.67,144.43,215.13,30.3,456.52,1183.784331210191,144.19197452229298,161.54853503184714,30.3,96.188025477707,18.14783439490446,13.548152866242038,30.3,45.642993630573244,0.0,2.02,9.09,30.3,40.4,0.0,0.0,30.3,40.4,873.7170694584731,141.3012349111782,205.28170122094318,0.0,467.34517909365536,21.381757711659116,24.422920592503953,0.0,45.65915876401742,31932.870030000002,3181.2585138095233,0.0,4896.122489179676,0
20220824-0000291,2022-08-24 05:37:51.169,2224.02,1536.21,2843.15,30.3,4305.63,128.27,196.95,30.3,4171.3,1190.2267307692307,162.12442307692308,183.70346153846154,30.3,75.87948717948717,17.325384615384614,12.430769230769231,30.3,102.97467948717949,0.0,1.01,5.05,30.3,40.4,0.0,0.0,30.3,40.4,869.5457096862378,204.85381464381553,298.5764360729743,0.0,344.6451824772115,16.567157372671538,22.92565892401689,0.0,465.8651427309354,31599.6175,3524.5746633559784,0.0,5012.703191235126,0
20220824-0000292,2022-08-24 05:39:09.170,2227.05,907.99,1707.91,30.3,4630.85,99.99,101.0,30.3,450.46,1177.7175316455696,151.55113924050633,166.47101265822786,30.3,156.68424050632913,16.409303797468354,11.979367088607594,30.3,50.23791139240507,0.0,2.02,5.05,30.3,40.4,0.0,0.0,30.3,40.4,874.6414053713494,141.9911717138659,224.84212864601844,0.0,690.2265878110044,13.904646572983697,15.826129852447558,0.0,61.087113008321325,31798.31884,3494.385692760487,0.0,4993.2660661564705,0
20220824-0000293,2022-08-24 05:40:26.170,2227.05,1068.58,2990.61,30.3,4701.55,128.27,142.41,30.3,4165.24,1057.4585227272726,147.901875,185.84573863636362,30.3,121.32051136363637,16.745340909090906,11.276420454545454,30.3,68.24960227272727,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,912.0297397310937,144.0692716225161,373.88176280474244,0.0,579.3688387783553,16.534493176869645,19.89314776708106,0.0,312.4391833334895,32059.43616,3187.2935314856427,0.0,4751.787299034343,0
20220824-0000294,2022-08-24 05:41:43.172,2226.04,1420.06,1274.6200000000001,30.3,4630.85,99.99,175.74,30.3,417.13,1212.9578709677419,165.7963870967742,167.75122580645163,30.3,181.5067741935484,17.00058064516129,12.55658064516129,30.3,42.843548387096774,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,874.7549163674425,199.4606898979549,201.77477592533205,0.0,758.639492339444,15.862191682568056,19.17214230107504,0.0,30.162392022038294,31776.33619,3131.554264872107,0.0,4798.51583910419,0
20220824-0000295,2022-08-24 05:43:05.169,2223.01,1289.77,2125.04,30.3,4593.4800000000005,141.4,208.06,30.3,4165.24,1082.009476744186,149.61505813953488,163.1678488372093,30.3,117.2011046511628,17.322674418604652,12.754186046511627,30.3,73.58906976744187,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,903.5476484029316,154.25096508365414,258.42840565462365,0.0,559.8753829805866,16.935500841803897,23.96948191989509,0.0,318.5529970473661,31978.682620000003,3477.0073520516303,0.0,4940.147335756812,0
20220824-0000296,2022-08-24 05:44:43.161,2228.06,1143.32,1393.8,30.3,477.73,184.83,175.74,30.3,463.59000000000003,1252.8572297297299,150.13513513513513,190.42594594594595,30.3,54.601418918918924,17.265540540540538,12.570405405405404,30.3,51.18925675675676,0.0,0.0,19.19,30.3,40.4,0.0,0.0,30.3,40.4,851.6211994627122,158.73190403696967,227.50299694601242,0.0,75.91998645933123,19.06332613546149,19.2593657331349,0.0,64.38673929882084,31931.68631,2933.95372367463,0.0,4681.891090274578,0
20220824-0000297,2022-08-24 05:45:57.162,2226.04,1205.94,2125.04,30.3,4622.77,80.8,196.95,30.3,422.18,1270.023469387755,150.64115646258503,182.94054421768706,30.3,159.9647619047619,16.42795918367347,13.63843537414966,30.3,42.997142857142855,0.0,0.0,23.23,30.3,40.4,0.0,0.0,30.3,40.4,848.6624031995294,173.52102534219054,243.23248291610741,0.0,698.8163447049728,14.469736740390367,22.499236282116,0.0,31.382839067226872,32053.59634,1999.3785601059803,0.0,4167.676820906332,0
20220824-0000298,2022-08-24 05:47:11.161,2232.1,1293.81,1393.8,30.3,4397.54,158.57,181.8,30.3,461.57,1222.7511842105262,157.24105263157895,161.3607894736842,30.3,104.8007894736842,19.13019736842105,14.093486842105264,30.3,48.4733552631579,0.0,0.0,9.09,30.3,40.4,0.0,1.01,30.3,40.4,865.1993893000779,187.33929930351715,178.82412009865473,0.0,489.96935602820054,23.54857932789192,22.992537092384495,0.0,56.07748168455301,31361.02116,3149.190465605327,0.0,4830.991266068909,0
